date,code,usdprice
2009-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2009-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2009-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2009-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2009-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2009-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2009-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2009-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2009-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2009-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.76
2009-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.83
2009-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.82
2009-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.82
2009-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.82
2010-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.93
2010-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.76
2010-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.76
2010-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.76
2010-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.79
2010-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.74
2010-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.74
2010-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2010-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2010-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2010-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2010-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2010-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2010-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.7
2010-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.7
2010-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.7
2010-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2010-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2011-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2011-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2011-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.71
2011-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.72
2011-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.71
2011-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.71
2011-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.72
2011-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.71
2011-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.69
2011-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.68
2011-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2011-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2012-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2012-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.69
2012-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.69
2012-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2012-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2012-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.65
2012-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2012-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2012-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.65
2012-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.71
2012-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.71
2012-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.74
2012-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.77
2012-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2012-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.73
2013-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.69
2013-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.7
2013-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.69
2013-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.68
2013-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.68
2013-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2013-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2013-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.61
2013-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.59
2013-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.59
2013-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2013-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2013-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2013-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2014-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2014-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2014-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2014-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2014-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2014-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2014-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.62
2014-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2014-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.62
2014-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.61
2014-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.59
2014-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.58
2014-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2014-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2014-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2014-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2015-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2015-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2015-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2015-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2015-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2015-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2015-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2015-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2015-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.47
2015-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.45
2015-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.45
2015-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.45
2015-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.48
2015-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.48
2015-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.48
2015-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.48
2015-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.48
2016-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2016-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2016-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2016-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2016-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2016-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2016-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2016-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2016-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2016-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2016-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2016-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2016-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2016-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2016-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.62
2016-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2017-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.61
2017-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.61
2017-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.61
2017-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2017-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2017-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2017-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.65
2017-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2017-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.65
2017-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2017-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.69
2017-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2017-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2017-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.67
2017-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.66
2017-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2017-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.64
2018-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.63
2018-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.6
2018-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2018-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2018-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2018-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.48
2018-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2018-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2018-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2018-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2018-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2018-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2018-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2018-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2018-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2018-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2018-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2018-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2018-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2019-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2019-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2019-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2019-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2019-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2019-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2019-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2019-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2019-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2019-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2020-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.56
2020-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.55
2020-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2020-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2020-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2020-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2020-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2020-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2020-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2020-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2020-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2021-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2021-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2021-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2021-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2021-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2021-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2021-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.57
2021-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2022-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2022-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2022-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.53
2022-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2022-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.54
2022-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2022-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2022-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2022-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2022-08-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.52
2022-09-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2022-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2022-10-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2022-11-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.51
2022-12-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.49
2023-01-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-02-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-03-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.49
2023-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-04-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-05-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-06-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2023-07-15,Delhi-Delhi-Delhi-Sugar-KG-Retail-INR,0.5
2000-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2000-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2000-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.097
2000-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.063
2000-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.067
2000-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.067
2000-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.066
2000-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.066
2000-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.066
2000-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.065
2000-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2000-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2001-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2001-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2001-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2001-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2001-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.085
2001-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.093
2001-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2001-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2001-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2001-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2001-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2001-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2001-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2001-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2002-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2002-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2002-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.082
2002-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.082
2002-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2002-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2002-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2002-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2002-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2002-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2002-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2002-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2002-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2002-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2002-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2002-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2002-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2002-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2002-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2003-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.084
2003-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.084
2003-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.072
2003-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.063
2003-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.06
2003-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.06
2003-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.086
2003-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.087
2003-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.087
2003-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.088
2003-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.097
2003-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2003-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2003-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2004-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2004-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2004-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2004-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2004-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2004-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2004-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2004-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2004-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2005-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2005-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.092
2005-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.092
2005-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.094
2005-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2005-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2005-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2005-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2005-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2005-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2005-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2005-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2006-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2006-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2006-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2006-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2006-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2006-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2006-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2006-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2006-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2006-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2006-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2006-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2006-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2007-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2007-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2007-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2007-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2007-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2007-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2007-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2007-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2007-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2007-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
